task_id,deadline_days,effort,impact,workload,priority_score,priority_label
30759,23,2,1,7,1.404347826,Low
30760,17,13,4,8,1.164705882,Low
30761,17,3,4,7,3.164705882,Medium
30762,27,9,8,1,3.311111111,Medium
30763,3,15,9,5,11.5,High
30764,24,5,5,8,2.75,Medium
30765,24,18,6,6,0.65,Low
30766,20,10,7,6,3,Medium
30767,21,11,5,6,1.728571429,Low
30768,24,11,8,1,3.05,Medium
30769,20,2,9,8,5.6,High
30770,1,14,2,5,28.2,
30771,7,6,8,1,7.085714286,High
30772,18,12,9,5,3.766666667,Medium
30773,21,8,2,6,0.828571429,Low
30774,6,8,2,9,4.4,Medium
30775,19,17,1,3,-1.321052632,Low
30776,2,10,5,6,15.5,High
30777,4,8,1,4,6.4,High
30778,3,6,3,1,10.3,High
30779,19,3,5,7,3.478947368,Medium
30780,11,10,8,8,4.727272727,Medium
30781,20,11,5,5,1.8,Low
30782,15,8,8,1,4.4,Medium
30783,8,6,7,5,6.05,High
30784,4,1,8,2,11.3,High
30785,28,14,3,7,-0.228571429,Low
30786,22,7,7,2,3.463636364,Medium
30787,23,2,2,7,1.904347826,Low
30788,12,10,4,8,2.5,Medium
30789,4,15,5,2,7,High
30790,5,1,2,4,6.8,High
30791,3,3,2,5,10.4,High
30792,14,9,3,9,1.842857143,Low
30793,12,16,9,7,3.8,Medium
30794,7,5,5,9,5.785714286,High
30795,27,9,3,1,0.811111111,Low
30796,10,4,3,5,3.7,Medium
30797,17,13,4,1,1.164705882,Low
30798,16,13,6,2,2.275,Medium
30799,17,12,9,6,3.864705882,Medium
30800,13,12,4,1,1.907692308,Low
30801,8,18,1,4,0.65,Low
30802,15,17,5,5,1.1,Low
30803,17,7,4,6,2.364705882,Medium
30804,19,15,8,4,2.578947368,Medium
30805,28,15,1,1,-1.428571429,Low
30806,19,2,8,3,5.178947368,High
30807,29,12,5,2,1.134482759,Low
30808,9,14,6,4,3.533333333,Medium
30809,3,3,1,6,9.9,High
30810,7,11,4,9,4.085714286,Medium
30811,6,3,2,5,5.4,High
30812,23,17,7,2,1.404347826,Low
30813,8,10,6,9,4.75,Medium
30814,7,4,4,3,5.485714286,High
30815,20,10,9,7,4,Medium
30816,22,14,6,6,1.563636364,Low
30817,10,9,9,7,5.7,High
30818,3,19,2,1,7.2,High
30819,19,4,9,6,5.278947368,High
30820,2,12,2,7,13.6,High
30821,16,12,6,5,2.475,Medium
30822,3,2,4,6,11.6,High
30823,18,2,8,8,5.266666667,High
30824,15,3,6,9,4.4,Medium
30825,9,15,3,9,1.833333333,Low
30826,2,12,8,8,16.6,High
30827,18,4,8,6,4.866666667,Medium
30828,27,3,6,6,3.511111111,Medium
30829,4,7,4,5,8.1,High
30830,8,18,6,8,3.15,Medium
30831,17,2,5,1,3.864705882,Medium
30832,18,18,8,7,2.066666667,Medium
30833,20,9,9,1,4.2,Medium
30834,6,16,8,8,5.8,High
30835,7,1,7,4,7.585714286,High
30836,9,3,1,2,3.233333333,Medium
30837,17,4,7,5,4.464705882,Medium
30838,20,1,7,4,4.8,Medium
30839,19,10,4,1,1.578947368,Low
30840,9,14,3,3,2.033333333,Medium
30841,8,1,3,5,5.05,High
30842,22,5,3,1,1.863636364,Low
30843,26,2,1,3,1.253846154,Low
30844,17,8,1,9,0.664705882,Low
30845,10,13,7,1,3.9,Medium
30846,24,2,3,5,2.35,Medium
30847,5,18,3,4,3.9,Medium
30848,18,15,1,9,-0.833333333,Low
30849,19,6,1,3,0.878947368,Low
30850,19,17,7,9,1.678947368,Low
30851,10,5,4,2,4,Medium
30852,10,10,9,8,5.5,High
30853,20,12,8,7,3.1,Medium
30854,10,19,2,2,0.2,Low
30855,26,7,1,2,0.253846154,Low
30856,29,15,1,9,-1.465517241,Low
30857,12,10,4,9,2.5,Medium
30858,15,3,3,3,2.9,Medium
30859,25,8,4,2,1.6,Low
30860,14,18,9,6,3.042857143,Medium
30861,21,4,2,2,1.628571429,Low
30862,10,17,5,4,2.1,Medium
30863,24,18,5,6,0.15,Low
30864,1,8,1,2,28.9,
30865,19,16,1,5,-1.121052632,Low
30866,27,3,2,1,1.511111111,Low
30867,26,14,1,9,-1.146153846,Low
30868,4,5,6,1,9.5,High
30869,4,16,2,2,5.3,High
30870,24,9,7,1,2.95,Medium
30871,24,10,1,3,-0.25,Low
30872,7,3,3,9,5.185714286,High
30873,23,18,3,3,-0.795652174,Low
30874,14,4,8,7,5.342857143,High
30875,20,14,9,3,3.2,Medium
30876,22,17,3,9,-0.536363636,Low
30877,2,2,8,4,18.6,High
30878,4,2,8,5,11.1,High
30879,10,9,7,2,4.7,Medium
30880,20,16,5,8,0.8,Low
30881,5,8,3,4,5.9,High
30882,19,6,7,4,3.878947368,Medium
30883,16,19,1,4,-1.425,Low
30884,14,12,8,8,3.742857143,Medium
30885,22,2,6,2,3.963636364,Medium
30886,12,17,1,4,-0.4,Low
30887,14,10,6,7,3.142857143,Medium
30888,27,15,2,7,-0.888888889,Low
30889,26,7,2,8,0.753846154,Low
30890,3,9,4,6,10.2,High
30891,15,5,6,4,4,Medium
30892,23,11,8,8,3.104347826,Medium
30893,24,10,8,5,3.25,Medium
30894,26,1,3,6,2.453846154,Medium
30895,25,15,5,7,0.7,Low
30896,14,19,3,6,-0.157142857,Low
30897,3,17,7,5,10.1,High
30898,15,7,3,8,2.1,Medium
30899,15,16,9,8,3.3,Medium
30900,28,18,5,1,-0.028571429,Low
30901,13,6,5,8,3.607692308,Medium
30902,15,2,5,8,4.1,Medium
30903,21,18,1,8,-1.671428571,Low
30904,28,19,5,1,-0.228571429,Low
30905,2,19,6,7,14.2,High
30906,25,14,6,5,1.4,Low
30907,24,13,8,3,2.65,Medium
30908,21,5,4,2,2.428571429,Medium
30909,17,11,5,8,2.064705882,Medium
30910,15,3,3,3,2.9,Medium
30911,8,18,5,3,2.65,Medium
30912,24,10,3,7,0.75,Low
30913,29,12,8,6,2.634482759,Medium
30914,17,13,5,6,1.664705882,Low
30915,18,14,1,8,-0.633333333,Low
30916,24,9,4,5,1.45,Low
30917,14,7,2,7,1.742857143,Low
30918,1,17,6,6,29.6,
30919,8,18,2,4,1.15,Low
30920,24,10,3,6,0.75,Low
30921,2,1,9,4,19.3,High
30922,16,9,7,6,3.575,Medium
30923,12,1,9,9,6.8,High
30924,28,14,3,5,-0.228571429,Low
30925,16,13,3,9,0.775,Low
30926,5,1,1,4,6.3,High
30927,25,6,2,1,1,Low
30928,27,9,6,5,2.311111111,Medium
30929,28,18,4,3,-0.528571429,Low
30930,29,13,4,6,0.434482759,Low
30931,2,5,3,7,15.5,High
30932,11,4,8,4,5.927272727,High
30933,9,16,8,5,4.133333333,Medium
30934,1,9,3,3,29.7,
30935,4,10,3,5,7,High
30936,16,3,2,4,2.275,Medium
30937,28,9,4,3,1.271428571,Low
30938,22,2,9,3,5.463636364,High
30939,7,14,3,8,2.985714286,Medium
30940,23,14,3,5,0.004347826,Low
30941,24,16,7,2,1.55,Low
30942,27,9,9,8,3.811111111,Medium
30943,18,12,6,1,2.266666667,Medium
30944,9,1,6,8,6.133333333,High
30945,11,16,5,8,2.027272727,Medium
30946,25,14,4,6,0.4,Low
30947,24,1,6,7,4.05,Medium
30948,25,15,9,2,2.7,Medium
30949,18,4,1,1,1.366666667,Low
30950,1,17,8,6,30.6,
30951,4,6,9,9,10.8,High
30952,9,19,8,4,3.533333333,Medium
30953,12,9,6,4,3.7,Medium
30954,23,3,6,4,3.704347826,Medium
30955,27,9,8,2,3.311111111,Medium
30956,6,7,4,2,5.6,High
30957,18,11,2,6,0.466666667,Low
30958,16,10,5,8,2.375,Medium
30959,19,15,2,7,-0.421052632,Low
30960,20,1,5,3,3.8,Medium
30961,28,5,5,9,2.571428571,Medium
30962,25,10,8,2,3.2,Medium
30963,26,9,5,7,1.853846154,Low
30964,21,8,2,7,0.828571429,Low
30965,13,13,6,7,2.707692308,Medium
30966,18,18,9,7,2.566666667,Medium
30967,6,11,9,3,7.3,High
30968,2,9,6,8,16.2,High
30969,15,12,9,1,4.1,Medium
30970,21,14,1,5,-0.871428571,Low
30971,3,14,8,6,11.2,High
30972,25,10,8,6,3.2,Medium
30973,2,1,3,1,16.3,High
30974,1,12,6,6,30.6,
30975,16,19,4,4,0.075,Low
30976,4,19,8,3,7.7,High
30977,16,17,1,8,-1.025,Low
30978,26,3,3,7,2.053846154,Medium
30979,13,17,8,9,2.907692308,Medium
30980,11,12,1,7,0.827272727,Low
30981,2,19,2,5,12.2,High
30982,21,11,9,2,3.728571429,Medium
30983,22,19,8,3,1.563636364,Low
30984,29,12,7,9,2.134482759,Medium
30985,18,19,7,8,1.366666667,Low
30986,5,6,6,2,7.8,High
30987,15,3,4,3,3.4,Medium
30988,10,15,7,7,3.5,Medium
30989,22,12,7,3,2.463636364,Medium
30990,28,19,9,4,1.771428571,Low
30991,1,13,5,3,29.9,
30992,7,10,2,6,3.285714286,Medium
30993,3,1,4,8,11.8,High
30994,19,14,3,9,0.278947368,Low
30995,27,11,3,8,0.411111111,Low
30996,2,17,7,7,15.1,High
30997,24,7,3,9,1.35,Low
30998,13,3,6,3,4.707692308,Medium
30999,20,3,4,4,2.9,Medium
31000,10,18,4,8,1.4,Low
31001,20,17,9,7,2.6,Medium
31002,14,14,3,4,0.842857143,Low
31003,19,5,7,9,4.078947368,Medium
31004,12,13,6,7,2.9,Medium
31005,24,6,8,1,4.05,Medium
31006,1,14,6,4,30.2,
31007,7,4,8,4,7.485714286,High
31008,12,6,5,2,3.8,Medium
31009,5,11,6,1,6.8,High
31010,23,19,1,1,-1.995652174,Low
31011,8,17,5,8,2.85,Medium
31012,27,6,9,2,4.411111111,Medium
31013,25,7,2,3,0.8,Low
31014,18,16,5,2,0.966666667,Low
31015,29,4,2,4,1.234482759,Low
31016,6,9,2,7,4.2,Medium
31017,12,5,4,2,3.5,Medium
31018,28,15,6,5,1.071428571,Low
31019,16,3,9,3,5.775,High
31020,29,1,4,8,2.834482759,Medium
31021,2,4,7,5,17.7,High
31022,21,7,4,9,2.028571429,Medium
31023,28,19,5,5,-0.228571429,Low
31024,4,8,6,4,8.9,High
31025,11,11,5,3,3.027272727,Medium
31026,27,17,6,4,0.711111111,Low
31027,23,8,2,3,0.704347826,Low
31028,28,4,3,1,1.771428571,Low
31029,13,7,3,7,2.407692308,Medium
31030,24,3,1,3,1.15,Low
31031,19,17,3,1,-0.321052632,Low
31032,26,19,8,4,1.353846154,Low
31033,6,10,3,6,4.5,Medium
31034,7,13,8,4,5.685714286,High
31035,1,15,8,6,31,
31036,18,6,8,3,4.466666667,Medium
31037,15,3,6,2,4.4,Medium
31038,24,18,4,9,-0.35,Low
31039,11,5,4,6,3.727272727,Medium
31040,11,19,4,5,0.927272727,Low
31041,25,3,6,5,3.6,Medium
31042,15,18,2,9,-0.6,Low
31043,16,2,9,9,5.975,High
31044,23,9,9,9,4.004347826,Medium
31045,21,4,5,5,3.128571429,Medium
31046,6,14,8,2,6.2,High
31047,20,14,1,8,-0.8,Low
31048,10,7,6,1,4.6,Medium
31049,8,11,5,5,4.05,Medium
31050,26,16,2,4,-1.046153846,Low
31051,10,13,6,2,3.4,Medium
31052,21,14,1,7,-0.871428571,Low
31053,16,19,8,3,2.075,Medium
31054,10,14,8,9,4.2,Medium
31055,22,18,7,1,1.263636364,Low
31056,15,8,8,7,4.4,Medium
31057,13,16,8,8,3.107692308,Medium
31058,23,3,8,6,4.704347826,Medium
31059,6,11,6,9,5.8,High
31060,17,1,3,8,3.064705882,Medium
31061,5,4,3,4,6.7,High
31062,16,9,3,3,1.575,Low
31063,9,10,4,8,3.333333333,Medium
31064,13,11,8,1,4.107692308,Medium
31065,15,8,1,1,0.9,Low
31066,23,8,5,5,2.204347826,Medium
31067,26,4,9,4,4.853846154,Medium
31068,3,4,2,5,10.2,High
31069,26,11,1,4,-0.546153846,Low
31070,2,18,8,3,15.4,High
31071,14,13,7,5,3.042857143,Medium
31072,10,2,7,8,6.1,High
31073,16,13,9,4,3.775,Medium
31074,13,13,2,1,0.707692308,Low
31075,13,17,8,1,2.907692308,Medium
31076,17,5,7,2,4.264705882,Medium
31077,28,7,5,3,2.171428571,Medium
31078,27,4,4,1,2.311111111,Medium
31079,16,3,8,2,5.275,High
31080,23,7,2,4,0.904347826,Low
31081,17,14,3,8,0.464705882,Low
31082,9,16,9,9,4.633333333,Medium
31083,1,5,9,1,33.5,
31084,23,3,9,1,5.204347826,High
31085,3,14,8,5,11.2,High
31086,23,11,8,5,3.104347826,Medium
31087,2,17,5,2,14.1,High
31088,7,11,4,6,4.085714286,Medium
31089,12,10,8,1,4.5,Medium
31090,14,16,8,4,2.942857143,Medium
31091,22,15,4,8,0.363636364,Low
31092,16,15,6,1,1.875,Low
31093,8,4,8,6,6.95,High
31094,24,8,9,9,4.15,Medium
31095,8,15,8,3,4.75,Medium
31096,27,18,7,6,1.011111111,Low
31097,13,8,5,2,3.207692308,Medium
31098,13,9,8,8,4.507692308,Medium
31099,27,19,8,1,1.311111111,Low
31100,13,5,6,4,4.307692308,Medium
31101,2,11,4,6,14.8,High
31102,3,16,9,4,11.3,High
31103,25,17,1,7,-1.7,Low
31104,14,1,7,3,5.442857143,High
31105,22,16,8,2,2.163636364,Medium
31106,18,11,4,9,1.466666667,Low
31107,13,2,2,1,2.907692308,Medium
31108,22,17,9,2,2.463636364,Medium
31109,17,4,2,9,1.964705882,Low
31110,14,13,4,7,1.542857143,Low
31111,10,13,9,7,4.9,Medium
31112,25,19,2,5,-1.6,Low
31113,2,6,8,1,17.8,High
31114,13,13,7,9,3.207692308,Medium
31115,6,15,7,5,5.5,High
31116,10,6,3,4,3.3,Medium
31117,20,7,7,1,3.6,Medium
31118,2,6,2,5,14.8,High
31119,16,7,6,5,3.475,Medium
31120,25,16,7,1,1.5,Low
31121,24,7,2,7,0.85,Low
31122,13,6,4,5,3.107692308,Medium
31123,27,11,5,7,1.411111111,Low
31124,16,6,2,3,1.675,Low
31125,24,7,3,5,1.35,Low
31126,28,11,1,7,-0.628571429,Low
31127,21,8,7,2,3.328571429,Medium
31128,2,10,1,2,13.5,High
31129,12,19,3,3,0.2,Low
31130,22,8,2,2,0.763636364,Low
31131,14,12,2,9,0.742857143,Low
31132,11,4,3,6,3.427272727,Medium
31133,2,10,1,4,13.5,High
31134,15,14,5,6,1.7,Low
31135,18,16,9,5,2.966666667,Medium
31136,26,19,2,5,-1.646153846,Low
31137,10,10,3,5,2.5,Medium
31138,24,17,3,3,-0.65,Low
31139,19,17,7,2,1.678947368,Low
31140,5,19,6,3,5.2,High
31141,16,2,9,2,5.975,High
31142,13,4,2,7,2.507692308,Medium
31143,25,1,3,9,2.5,Medium
31144,29,17,4,1,-0.365517241,Low
31145,21,4,1,2,1.128571429,Low
31146,21,3,3,1,2.328571429,Medium
31147,12,18,3,5,0.4,Low
31148,7,3,4,8,5.685714286,High
31149,12,17,3,7,0.6,Low
31150,25,8,2,9,0.6,Low
31151,21,1,9,9,5.728571429,High
31152,22,6,5,8,2.663636364,Medium
31153,15,14,9,1,3.7,Medium
31154,22,3,2,2,1.763636364,Low
31155,22,19,7,1,1.063636364,Low
31156,6,7,2,5,4.6,Medium
31157,27,9,7,2,2.811111111,Medium
31158,11,18,9,2,3.627272727,Medium
31159,5,12,9,9,8.1,High
31160,12,4,1,4,2.2,Medium
31161,11,19,8,4,2.927272727,Medium
31162,21,4,4,3,2.628571429,Medium
31163,17,3,9,9,5.664705882,High
31164,29,9,4,1,1.234482759,Low
31165,19,5,5,4,3.078947368,Medium
31166,8,6,8,2,6.55,High
31167,8,15,9,2,5.25,High
31168,10,19,5,4,1.7,Low
31169,11,5,3,6,3.227272727,Medium
31170,8,2,7,4,6.85,High
31171,25,2,1,9,1.3,Low
31172,11,18,5,5,1.627272727,Low
31173,11,11,3,8,2.027272727,Medium
31174,15,15,5,6,1.5,Low
31175,17,6,3,6,2.064705882,Medium
31176,7,13,9,9,6.185714286,High
31177,25,19,1,9,-2.1,Low
31178,17,2,3,5,2.864705882,Medium
31179,20,16,4,2,0.3,Low
31180,14,18,6,5,1.542857143,Low
31181,17,5,4,6,2.764705882,Medium
31182,29,17,8,7,1.634482759,Low
31183,18,18,7,6,1.566666667,Low
31184,16,6,3,3,2.175,Medium
31185,24,3,2,2,1.65,Low
31186,27,5,2,1,1.111111111,Low
31187,12,3,3,5,3.4,Medium
31188,29,2,1,6,1.134482759,Low
31189,5,17,1,6,3.1,Medium
31190,14,17,3,9,0.242857143,Low
31191,14,3,3,8,3.042857143,Medium
31192,14,11,6,5,2.942857143,Medium
31193,16,14,9,8,3.575,Medium
31194,9,3,3,8,4.233333333,Medium
31195,4,14,7,6,8.2,High
31196,10,15,6,8,3,Medium
31197,2,9,3,1,14.7,High
31198,26,10,5,3,1.653846154,Low
31199,11,7,3,5,2.827272727,Medium
31200,4,4,2,5,7.7,High
31201,5,14,9,9,7.7,High
31202,8,9,1,7,2.45,Medium
31203,16,6,3,1,2.175,Medium
31204,5,15,3,4,4.5,Medium
31205,14,8,4,6,2.542857143,Medium
31206,6,9,7,5,6.7,High
31207,15,18,1,7,-1.1,Low
31208,25,14,7,8,1.9,Low
31209,25,13,4,9,0.6,Low
31210,14,7,7,5,4.242857143,Medium
31211,27,19,2,5,-1.688888889,Low
31212,21,3,2,7,1.828571429,Low
31213,24,9,5,4,1.95,Low
31214,26,5,4,2,2.153846154,Medium
31215,11,10,2,2,1.727272727,Low
31216,27,15,5,9,0.611111111,Low
31217,26,9,7,5,2.853846154,Medium
31218,11,4,4,9,3.927272727,Medium
31219,7,18,7,9,4.185714286,Medium
31220,10,5,4,1,4,Medium
31221,1,8,8,7,32.4,
31222,20,19,4,1,-0.3,Low
31223,19,12,6,5,2.178947368,Medium
31224,9,16,4,9,2.133333333,Medium
31225,1,4,2,7,30.2,
31226,12,7,6,8,4.1,Medium
31227,1,18,2,5,27.4,
31228,1,3,1,2,29.9,
31229,16,2,1,7,1.975,Low
31230,25,5,7,1,3.7,Medium
31231,28,12,6,3,1.671428571,Low
31232,5,5,8,9,9,High
31233,2,18,6,7,14.4,High
31234,6,17,8,2,5.6,High
31235,10,2,1,6,3.1,Medium
31236,24,11,2,4,0.05,Low
31237,22,6,9,7,4.663636364,Medium
31238,10,8,8,7,5.4,High
31239,23,12,1,1,-0.595652174,Low
31240,12,9,4,8,2.7,Medium
31241,21,16,7,1,1.728571429,Low
31242,1,5,2,5,30,
31243,18,8,6,4,3.066666667,Medium
31244,3,19,1,9,6.7,High
31245,14,13,5,4,2.042857143,Medium
31246,16,8,1,7,0.775,Low
31247,28,19,2,9,-1.728571429,Low
31248,17,9,3,8,1.464705882,Low
31249,2,13,7,2,15.9,High
31250,4,10,4,4,7.5,High
31251,18,11,7,2,2.966666667,Medium
31252,23,19,6,5,0.504347826,Low
31253,2,5,6,5,17,High
31254,15,6,3,1,2.3,Medium
31255,26,7,2,2,0.753846154,Low
31256,27,4,3,3,1.811111111,Low
31257,18,15,6,9,1.666666667,Low
31258,3,11,1,9,8.3,High
31259,18,9,8,2,3.866666667,Medium
31260,14,8,1,8,1.042857143,Low
31261,11,7,8,3,5.327272727,High
31262,5,18,5,8,4.9,Medium
31263,14,1,1,5,2.442857143,Medium
31264,20,3,3,3,2.4,Medium
31265,15,6,2,6,1.8,Low
31266,19,9,6,4,2.778947368,Medium
31267,23,10,3,6,0.804347826,Low
31268,28,14,8,2,2.271428571,Medium
31269,10,14,6,2,3.2,Medium
31270,17,7,3,3,1.864705882,Low
31271,28,5,6,5,3.071428571,Medium
31272,16,9,3,7,1.575,Low
31273,17,6,2,9,1.564705882,Low
31274,18,11,2,4,0.466666667,Low
31275,6,16,4,8,3.8,Medium
31276,27,9,9,3,3.811111111,Medium
31277,29,4,1,8,0.734482759,Low
31278,8,19,7,7,3.45,Medium
31279,17,11,8,4,3.564705882,Medium
31280,14,6,7,9,4.442857143,Medium
31281,24,15,2,9,-0.75,Low
31282,1,16,6,7,29.8,
31283,1,7,3,2,30.1,
31284,14,15,7,4,2.642857143,Medium
31285,14,1,9,8,6.442857143,High
31286,17,12,7,4,2.864705882,Medium
31287,7,12,2,7,2.885714286,Medium
31288,21,11,1,6,-0.271428571,Low
31289,5,19,7,8,5.7,High
31290,23,5,6,7,3.304347826,Medium
31291,2,19,8,2,15.2,High
31292,6,13,2,1,3.4,Medium
31293,12,4,5,8,4.2,Medium
31294,16,15,7,9,2.375,Medium
31295,29,7,4,2,1.634482759,Low
31296,29,5,1,8,0.534482759,Low
31297,23,13,1,7,-0.795652174,Low
31298,8,14,3,1,2.45,Medium
31299,3,7,2,9,9.6,High
31300,25,17,4,6,-0.2,Low
31301,22,3,4,9,2.763636364,Medium
31302,28,1,6,9,3.871428571,Medium
31303,4,19,9,3,8.2,High
31304,5,17,4,1,4.6,Medium
31305,26,6,4,4,1.953846154,Low
31306,24,4,1,5,0.95,Low
31307,19,2,9,3,5.678947368,High
31308,29,3,5,4,2.934482759,Medium
31309,20,17,8,4,2.1,Medium
31310,11,6,7,6,5.027272727,High
31311,5,14,9,7,7.7,High
31312,13,8,8,2,4.707692308,Medium
31313,25,16,2,4,-1,Low
31314,14,10,4,3,2.142857143,Medium
31315,18,14,9,3,3.366666667,Medium
31316,21,8,9,8,4.328571429,Medium
31317,15,15,7,4,2.5,Medium
31318,10,18,1,3,-0.1,Low
31319,16,9,5,3,2.575,Medium
31320,21,17,2,5,-0.971428571,Low
31321,13,16,8,6,3.107692308,Medium
31322,27,4,3,3,1.811111111,Low
31323,28,11,6,3,1.871428571,Low
31324,20,18,8,7,1.9,Low
31325,18,14,2,1,-0.133333333,Low
31326,28,18,5,1,-0.028571429,Low
31327,23,16,7,7,1.604347826,Low
31328,6,11,9,8,7.3,High
31329,26,5,5,5,2.653846154,Medium
31330,16,4,5,9,3.575,Medium
31331,9,19,7,2,3.033333333,Medium
31332,6,2,5,3,7.1,High
31333,24,11,2,9,0.05,Low
31334,23,11,4,8,1.104347826,Low
31335,18,2,9,3,5.766666667,High
31336,25,5,6,9,3.2,Medium
31337,11,6,4,5,3.527272727,Medium
31338,22,9,1,9,0.063636364,Low
31339,27,17,5,6,0.211111111,Low
31340,29,10,2,1,0.034482759,Low
31341,5,16,3,5,4.3,Medium
31342,8,19,9,5,4.45,Medium
31343,25,8,9,4,4.1,Medium
31344,18,12,6,5,2.266666667,Medium
31345,15,4,4,9,3.2,Medium
31346,29,17,7,2,1.134482759,Low
31347,19,11,2,6,0.378947368,Low
31348,27,3,6,4,3.511111111,Medium
31349,15,7,8,9,4.6,Medium
31350,10,4,2,6,3.2,Medium
31351,1,5,3,9,30.5,
31352,18,7,4,4,2.266666667,Medium
31353,5,5,9,2,9.5,High
31354,11,19,5,2,1.427272727,Low
31355,18,12,9,6,3.766666667,Medium
31356,19,8,3,8,1.478947368,Low
31357,17,18,9,8,2.664705882,Medium
31358,27,1,8,1,4.911111111,Medium
31359,12,14,7,6,3.2,Medium
31360,8,7,4,7,4.35,Medium
31361,16,5,2,4,1.875,Low
31362,28,12,7,1,2.171428571,Medium
31363,14,3,4,1,3.542857143,Medium
31364,21,6,8,1,4.228571429,Medium
31365,24,13,8,2,2.65,Medium
31366,6,1,9,1,9.3,High
31367,2,4,8,1,18.2,High
31368,7,2,8,8,7.885714286,High
31369,5,3,3,3,6.9,High
31370,13,7,8,3,4.907692308,Medium
31371,22,3,6,7,3.763636364,Medium
31372,4,2,8,6,11.1,High
31373,25,13,6,5,1.6,Low
31374,21,6,2,1,1.228571429,Low
31375,8,8,5,4,4.65,Medium
31376,23,13,1,7,-0.795652174,Low
31377,20,11,1,1,-0.2,Low
31378,6,16,3,1,3.3,Medium
31379,4,1,6,8,10.3,High
31380,26,10,9,2,3.653846154,Medium
31381,4,18,3,5,5.4,High
31382,13,15,3,5,0.807692308,Low
31383,26,2,8,5,4.753846154,Medium
31384,6,5,7,7,7.5,High
31385,12,10,9,3,5,Medium
31386,26,7,7,5,3.253846154,Medium
31387,28,14,3,3,-0.228571429,Low
31388,5,18,5,4,4.9,Medium
31389,5,18,8,4,6.4,High
31390,2,7,3,4,15.1,High
31391,3,7,1,6,9.1,High
31392,25,19,9,6,1.9,Low
31393,24,7,3,2,1.35,Low
31394,24,6,9,8,4.55,Medium
31395,25,12,7,8,2.3,Medium
31396,7,16,4,1,3.085714286,Medium
31397,3,18,3,4,7.9,High
31398,12,12,8,5,4.1,Medium
31399,12,3,1,3,2.4,Medium
31400,12,1,5,7,4.8,Medium
31401,22,2,2,1,1.963636364,Low
31402,9,16,9,5,4.633333333,Medium
31403,1,18,9,4,30.9,
31404,13,1,9,6,6.607692308,High
31405,16,5,7,5,4.375,Medium
31406,4,14,9,5,9.2,High
31407,19,6,8,6,4.378947368,Medium
31408,29,19,2,7,-1.765517241,Low
31409,5,16,6,2,5.8,High
31410,18,19,5,7,0.366666667,Low
31411,7,17,7,9,4.385714286,Medium
31412,28,7,8,8,3.671428571,Medium
31413,26,10,4,1,1.153846154,Low
31414,6,3,2,2,5.4,High
31415,24,11,8,4,3.05,Medium
31416,10,10,6,4,4,Medium
31417,20,2,8,3,5.1,High
31418,25,13,1,8,-0.9,Low
31419,24,7,9,4,4.35,Medium
31420,22,5,4,3,2.363636364,Medium
31421,18,19,2,9,-1.133333333,Low
31422,27,6,9,9,4.411111111,Medium
31423,3,1,2,3,10.8,High
31424,21,17,9,2,2.528571429,Medium
31425,11,15,6,3,2.727272727,Medium
31426,2,12,2,3,13.6,High
31427,28,10,3,6,0.571428571,Low
31428,29,17,8,1,1.634482759,Low
31429,9,16,7,3,3.633333333,Medium
31430,6,3,9,6,8.9,High
31431,14,18,8,1,2.542857143,Medium
31432,21,18,3,8,-0.671428571,Low
31433,2,7,6,9,16.6,High
31434,22,19,6,5,0.563636364,Low
31435,1,11,9,3,32.3,
31436,23,2,1,6,1.404347826,Low
31437,14,7,4,8,2.742857143,Medium
31438,5,16,7,1,6.3,High
31439,10,8,9,9,5.9,High
31440,27,17,6,4,0.711111111,Low
31441,23,9,5,8,2.004347826,Medium
31442,4,16,4,7,6.3,High
31443,25,5,6,7,3.2,Medium
31444,15,5,4,3,3,Medium
31445,7,10,9,5,6.785714286,High
31446,11,5,3,8,3.227272727,Medium
31447,14,2,6,9,4.742857143,Medium
31448,23,12,8,4,2.904347826,Medium
31449,27,2,8,6,4.711111111,Medium
31450,15,6,8,9,4.8,Medium
31451,20,15,4,6,0.5,Low
31452,12,4,1,3,2.2,Medium
31453,27,8,7,9,3.011111111,Medium
31454,16,2,9,1,5.975,High
31455,4,13,2,4,5.9,High
31456,19,4,7,7,4.278947368,Medium
31457,10,10,5,6,3.5,Medium
31458,23,10,7,8,2.804347826,Medium
31459,29,3,9,7,4.934482759,Medium
31460,15,15,1,4,-0.5,Low
31461,27,19,5,4,-0.188888889,Low
31462,1,1,6,6,32.8,
31463,29,19,4,3,-0.765517241,Low
31464,4,7,1,4,6.6,High
31465,14,14,2,9,0.342857143,Low
31466,11,1,3,8,4.027272727,Medium
31467,17,6,7,8,4.064705882,Medium
31468,19,4,9,9,5.278947368,High
31469,10,4,5,9,4.7,Medium
31470,4,4,7,5,10.2,High
31471,23,7,3,1,1.404347826,Low
31472,29,14,9,8,2.734482759,Medium
31473,17,2,2,6,2.364705882,Medium
31474,26,19,3,7,-1.146153846,Low
31475,20,13,3,7,0.4,Low
31476,28,6,9,3,4.371428571,Medium
31477,14,2,5,8,4.242857143,Medium
31478,24,5,4,4,2.25,Medium
31479,20,11,1,4,-0.2,Low
31480,16,19,3,6,-0.425,Low
31481,18,17,4,5,0.266666667,Low
31482,4,11,3,8,6.8,High
31483,7,14,8,6,5.485714286,High
31484,27,17,1,4,-1.788888889,Low
